COLLEGE_ID,NAME,UNDERGRAD_POP,PCT_FED_LOAN,MEDIAN_GRAD_DEBT,SETTING
265100.0,Eastern New Mexico University-Main Campus,3431.0,29.73%,$14611,Town
265101.0,Eastern New Mexico University-Roswell Campus,1462.0,2.57%,$14611,Town
2146400.0,Institute of American Indian and Alaska Native Culture and Arts Development,329.0,0.0%,PrivacySuppressed,Rural
265300.0,New Mexico Highlands University,1858.0,49.65%,$13478,Town
265500.0,New Mexico Junior College,2182.0,5.32%,$6500,Town
265600.0,New Mexico Military Institute,419.0,21.8%,$6625,Town
266301.0,University of New Mexico-Gallup Campus,1723.0,18.24%,$19203,Rural
265400.0,New Mexico Institute of Mining and Technology,1358.0,47.23%,$19500,Town
266303.0,University of New Mexico-Los Alamos Campus,682.0,25.41%,$19203,Town
266300.0,University of New Mexico-Main Campus,18912.0,34.9%,$19203,Urban
265701.0,New Mexico State University-Alamogordo,717.0,22.59%,$17000,Rural
265703.0,New Mexico State University-Carlsbad,705.0,10.06%,$17000,Rural
265704.0,New Mexico State University-Grants,288.0,15.47%,$17000,Town
265700.0,New Mexico State University-Main Campus,11173.0,37.74%,$17000,Suburb
266302.0,University of New Mexico-Valencia County Campus,1341.0,19.72%,$19203,Rural
2083900.0,Northern New Mexico College,878.0,14.97%,$10000,Town
266000.0,San Juan College,5172.0,8.7%,$8132.5,Urban
2278100.0,Santa Fe Community College,3153.0,5.45%,$10500,Suburb
264900.0,Santa Fe University of Art and Design,161.0,74.35%,$25000,Urban
265000.0,University of the Southwest,509.0,52.83%,$20000,Rural
2511000.0,Southwestern Indian Polytechnic Institute,360.0,0.0%,PrivacySuppressed,Suburb
266304.0,University of New Mexico-Taos Campus,671.0,18.9%,$19203,Rural
3206300.0,Mesalands Community College,456.0,0.34%,PrivacySuppressed,Town
4178500.0,Vogue College of Cosmetology-Santa Fe,61.0,89.29%,$10556,Urban
266400.0,Western New Mexico University,1762.0,66.47%,$21875,Town
266500.0,Vaughn College of Aeronautics and Technology,1496.0,51.3%,$23375,Urban
266600.0,Adelphi University,5162.0,58.41%,$25000,Suburb
286000.0,Adirondack Community College,3034.0,53.79%,$12000,Suburb
267807.0,Bryant & Stratton College-Albany,360.0,82.2%,$23054.5,Suburb
288500.0,Albany College of Pharmacy and Health Sciences,886.0,79.93%,$27000,Urban
266800.0,Alfred University,1621.0,75.76%,$27000,Town
3358301.0,Allen School-Brooklyn,67.0,85.39%,$9500,Urban
2171900.0,The Ailey School,113.0,37.39%,PrivacySuppressed,Urban
746500.0,American Academy of Dramatic Arts-New York,269.0,41.16%,$12000,Urban
1081300.0,American Academy McAllister Institute of Funeral Service,480.0,51.13%,$17800,Urban
2511500.0,Joffrey Ballet School,167.0,20.77%,PrivacySuppressed,Urban
757200.0,American Musical and Dramatic Academy,1515.0,77.57%,$12000,Urban
751800.0,Apex Technical School,1094.0,50.84%,$9500,Urban
643500.0,Arnot Ogden Medical Center,68.0,70.69%,PrivacySuppressed,Urban
2506000.0,Associated Beth Rivkah Schools,144.0,0.0%,PrivacySuppressed,Urban
267100.0,Bard College,1846.0,50.36%,$25140,Town
270800.0,Barnard College,2540.0,30.88%,$18000,Urban
1183000.0,Berk Trade and Business School,220.0,63.32%,$6333,Urban
739400.0,Berkeley College-New York,3608.0,68.36%,$29164.5,Urban
1192200.0,Beth Hatalmud Rabbinical College,11.0,0.0%,PrivacySuppressed,Urban
1119200.0,Beth Hamedrash Shaarei Yosher Institute,54.0,0.0%,PrivacySuppressed,Urban
643800.0,Phillips School of Nursing at Mount Sinai Beth Israel,178.0,52.97%,$19500,Urban
2105900.0,Brittany Beauty Academy,81.0,68.06%,$8401.5,Urban
1302900.0,Boricua College,769.0,14.57%,$5575,Urban
2075700.0,Briarcliffe College,108.0,86.35%,$27799,Suburb
928400.0,Brittany Beauty Academy,164.0,63.27%,$7654,Suburb
3903400.0,American Beauty School,167.0,55.11%,$4123,Urban
286200.0,SUNY Broome Community College,5228.0,73.41%,$11467,Suburb
267801.0,Bryant & Stratton College-Amherst,258.0,80.72%,$23054.5,Suburb
267806.0,Bryant & Stratton College-Syracuse North,257.0,85.71%,$23054.5,Suburb
267805.0,Bryant & Stratton College-Syracuse,438.0,81.28%,$23054.5,Urban
267800.0,Bryant & Stratton College-Buffalo,457.0,80.71%,$23054.5,Urban
267803.0,Bryant & Stratton College-Greece,216.0,84.13%,$23054.5,Suburb
268100.0,Canisius College,2324.0,69.52%,$25000,Urban
2056400.0,Capri Cosmetology Learning Centers,245.0,45.83%,$6065.5,Suburb
1236400.0,St Paul's School of Nursing-Queens,582.0,70.55%,$21780,Urban
286100.0,Cayuga County Community College,2157.0,41.94%,PrivacySuppressed,Town
268500.0,Cazenovia College,836.0,77.93%,$26500,Town
477600.0,Central Yeshiva Tomchei Tmimim Lubavitz,453.0,0.0%,PrivacySuppressed,Urban
2176000.0,Cheryl Fells School of Business,30.0,88.68%,PrivacySuppressed,Suburb
4233700.0,Christine Valmy International School for Esthetics Skin Care & Makeup,387.0,25.73%,$4926,Urban
2125500.0,Circle in the Square Theatre School,60.0,46.88%,PrivacySuppressed,Urban
269900.0,Clarkson University,2991.0,70.72%,$27000,Town
678700.0,Clinton Community College,950.0,33.23%,$11784,Town
644300.0,Cochran School of Nursing,120.0,73.96%,$20000,Suburb
270100.0,Colgate University,2854.0,24.12%,$16125,Town
976900.0,Metropolitan College of New York,772.0,84.22%,$34500,Urban
270700.0,Columbia University in the City of New York,8170.0,22.56%,$21406,Urban
678900.0,Columbia-Greene Community College,1083.0,22.01%,$10831,Rural
757300.0,Empire Beauty School-Queens,160.0,66.1%,$10689,Urban
270900.0,Concordia College-New York,1086.0,63.72%,$25000,Suburb
818903.0,Continental School of Beauty Culture-Buffalo,39.0,77.24%,$9500,Urban
2617002.0,Continental School of Beauty Culture-Batavia,26.0,84.21%,$10667,Town
752200.0,Continental School of Beauty Culture-Rochester,322.0,70.0%,$7167,Suburb
271000.0,Cooper Union for the Advancement of Science and Art,854.0,18.08%,$14750,Urban
271100.0,Cornell University,14815.0,29.73%,$12742,Urban
286300.0,Corning Community College,2367.0,46.1%,$12000,Rural
644500.0,Pomeroy College of Nursing at Crouse Hospital,265.0,70.87%,$16085,Urban
730400.0,Culinary Institute of America,3116.0,58.44%,$14000,Suburb
727300.0,CUNY Bernard M Baruch College,14903.0,11.23%,$10723.5,Urban
269100.0,CUNY Borough of Manhattan Community College,25457.0,7.24%,$6500,Urban
269200.0,CUNY Bronx Community College,10170.0,10.2%,$7000,Urban
268700.0,CUNY Brooklyn College,13712.0,14.51%,$10500,Urban
269800.0,College of Staten Island CUNY,12118.0,16.52%,$14000,Urban
268800.0,CUNY City College,12480.0,13.28%,$11580,Urban
476500.0,CUNY Graduate School and University Center,1854.0,18.0%,$8000,Urban
861100.0,CUNY Hostos Community College,6540.0,7.39%,$6000,Urban
268900.0,CUNY Hunter College,15820.0,11.48%,$11598.5,Urban
269300.0,CUNY John Jay College of Criminal Justice,12426.0,13.7%,$10000,Urban
269400.0,CUNY Kingsborough Community College,10915.0,5.35%,$6000,Urban
1005100.0,CUNY LaGuardia Community College,15743.0,4.26%,$5500,Urban
702200.0,CUNY Lehman College,10949.0,20.52%,$9993,Urban
1009700.0,CUNY Medgar Evers College,6204.0,20.5%,$9700,Urban
269600.0,CUNY New York City College of Technology,16214.0,8.89%,$10266,Urban
269000.0,CUNY Queens College,15762.0,11.75%,$10700,Urban
269700.0,CUNY Queensborough Community College,13341.0,5.19%,$6100,Urban
475900.0,CUNY York College,7058.0,8.26%,$8163,Urban
1161400.0,CVPH Medical Center School of Radiologic Technology,12.0,69.57%,PrivacySuppressed,Town
271200.0,D'Youville College,1664.0,77.27%,$25453,Urban
280800.0,Daemen College,1768.0,71.38%,$21500,Suburb
4119600.0,Yeshiva of Far Rockaway Derech Ayson Rabbinical Seminary,33.0,0.0%,PrivacySuppressed,Urban
271300.0,Dominican College of Blauvelt,1413.0,70.84%,$25500,Suburb
286400.0,Dutchess Community College,5655.0,36.06%,$9000,Suburb
644800.0,Belanger School of Nursing,114.0,71.43%,$14889,Urban
904300.0,Elmira Business Institute,205.0,98.91%,$24791.5,Urban
271800.0,Elmira College,908.0,75.39%,$27000,Urban
1068400.0,Erie Community College,9356.0,31.17%,$7956.5,Urban
286600.0,Fashion Institute of Technology,7924.0,34.09%,$19488,Urban
753200.0,Finger Lakes Community College,3417.0,27.16%,$11000,Rural
1256100.0,Five Towns College,614.0,68.49%,$25676,Suburb
272200.0,Fordham University,9403.0,50.32%,$26000,Urban
2575400.0,The International Culinary Center,462.0,14.41%,$6333,Urban
286700.0,Fulton-Montgomery Community College,1776.0,26.69%,$11813.5,Rural
2231901.0,Gemological Institute of America-New York,164.0,6.25%,PrivacySuppressed,Urban
678200.0,Genesee Community College,3188.0,26.49%,$10500,Town
272800.0,Hamilton College,1885.0,33.14%,$17000,Suburb
272900.0,Hartwick College,1194.0,76.22%,$27000,Town
1015300.0,Helene Fuld College of Nursing,480.0,60.23%,$14495,Urban
478800.0,Herkimer County Community College,1959.0,63.02%,$11990,Rural
273500.0,Hilbert College,729.0,62.5%,$25414.5,Suburb
273100.0,Hobart William Smith Colleges,2220.0,53.05%,$27000,Town
273200.0,Hofstra University,6783.0,49.89%,$23503,Suburb
273400.0,Houghton College,1026.0,78.04%,$23648.5,Rural
286800.0,Hudson Valley Community College,7695.0,45.88%,$9500,Urban
2206000.0,Hunter Business School,1008.0,70.84%,$8271,Suburb
273700.0,Iona College,2989.0,56.29%,$26000,Suburb
2157900.0,Isabella Graham Hart School of Practical Nursing,70.0,68.37%,PrivacySuppressed,Suburb
737500.0,Island Drafting and Technical Institute,90.0,81.13%,$12381.5,Suburb
273900.0,Ithaca College,6021.0,64.49%,$25450,Suburb
286900.0,Jamestown Community College,2492.0,20.51%,$9500,Town
849500.0,Jamestown Business College,323.0,34.08%,$14208,Town
287000.0,Jefferson Community College,2614.0,56.31%,$10500,Urban
274000.0,Jewish Theological Seminary of America,158.0,23.42%,PrivacySuppressed,Urban
274200.0,The Juilliard School,486.0,29.31%,$27000,Urban
1054900.0,Kehilath Yakov Rabbinical Seminary,159.0,0.0%,PrivacySuppressed,Rural
274400.0,Keuka College,1640.0,81.65%,$25000,Town
746600.0,LIM College,1427.0,60.17%,$26000,Urban
274800.0,Le Moyne College,2676.0,68.45%,$24374.5,Suburb
275116.0,LIU Brooklyn,3748.0,63.34%,$25000,Urban
275100.0,Long Island University,3133.0,26.7%,$25000,Suburb
738800.0,Long Island Beauty School-Hempstead,93.0,36.87%,$9500,Suburb
2093700.0,Long Island Business Institute,693.0,9.95%,$20500,Urban
275101.0,LIU Brentwood,1.0,40.0%,$25000,Suburb
1302600.0,Machzikei Hadath Rabbinical College,146.0,0.0%,PrivacySuppressed,Urban
740100.0,Mandl School-The College of Allied Health,598.0,88.27%,$16065.5,Urban
275800.0,Manhattan College,3664.0,58.26%,$26000,Urban
275900.0,Manhattan School of Music,488.0,33.4%,$25775,Urban
276000.0,Manhattanville College,1674.0,57.58%,$26000,Suburb
276300.0,Maria College of Albany,830.0,81.49%,$21000,Urban
2160100.0,Marion S Whelan School of Nursing of Geneva General Hospital,31.0,81.48%,$16000,Town
276500.0,Marist College,5404.0,52.83%,$25849.5,Suburb
276900.0,Marymount Manhattan College,2109.0,64.67%,$25000,Urban
277700.0,Medaille College,1476.0,68.92%,$24997.5,Urban
1220300.0,Memorial College of Nursing,124.0,66.67%,$14600,Urban
1167700.0,Memorial Hospital School of Radiation Therapy Technology,14.0,41.67%,PrivacySuppressed,Urban
277200.0,Mercy College,6029.0,55.81%,$23693,Suburb
726400.0,Mesivta Torah Vodaath Rabbinical Seminary,252.0,0.0%,PrivacySuppressed,Urban
933500.0,Mesivta of Eastern Parkway-Yeshiva Zichron Meilech,30.0,0.0%,PrivacySuppressed,Urban
397400.0,Mesivtha Tifereth Jerusalem of America,49.0,0.0%,PrivacySuppressed,Urban
1064100.0,Southern Westchester BOCES-Practical Nursing Program,121.0,40.56%,$9500,Suburb
928300.0,Midway Paris Beauty School,125.0,64.66%,$6782.5,Urban
2219500.0,Mildred Elley School-Albany Campus,521.0,74.08%,$19375,Urban
479800.0,Mirrer Yeshiva Cent Institute,137.0,0.0%,PrivacySuppressed,Urban
2275900.0,Modern Welding School,98.0,62.73%,PrivacySuppressed,Urban
287100.0,Mohawk Valley Community College,4171.0,53.75%,$11000,Urban
277500.0,Molloy College,3505.0,66.9%,$27000,Suburb
479900.0,Monroe College,5417.0,67.95%,$21148,Urban
287200.0,Monroe Community College,11878.0,65.41%,$9776,Suburb
277800.0,Mount Saint Mary College,2030.0,70.91%,$26000,Suburb
270300.0,College of Mount Saint Vincent,1676.0,78.78%,$27000,Urban
287300.0,Nassau Community College,16964.0,31.16%,$9522.5,Suburb
277900.0,Nazareth College,2175.0,76.84%,$26582,Suburb
902900.0,Neighborhood Playhouse School of the Theater,98.0,34.21%,PrivacySuppressed,Urban
270400.0,The College of New Rochelle,2521.0,82.54%,$23000,Suburb
2066200.0,The New School,6982.0,35.24%,$24526.5,Urban
2182200.0,The New School Center for Media,48.0,82.76%,PrivacySuppressed,Suburb
1055100.0,New York School for Medical and Dental Assistants,373.0,88.52%,$8616,Urban
278500.0,New York University,26055.0,33.12%,$22900,Urban
287400.0,Niagara County Community College,4073.0,27.85%,$11000,Rural
278800.0,Niagara University,2902.0,63.71%,$25750,Suburb
2314200.0,Empire Beauty School-Peekskill,33.0,49.32%,$6667,Suburb
711100.0,North Country Community College,995.0,26.41%,PrivacySuppressed,Town
278200.0,New York Institute of Technology,3619.0,52.14%,$24250,Suburb
2069000.0,New York School of Interior Design,307.0,30.39%,PrivacySuppressed,Urban
279000.0,Nyack College,1387.0,75.85%,$25000,Suburb
1198400.0,Ohr Hameir Theological Seminary,101.0,0.0%,PrivacySuppressed,Suburb
287500.0,Onondaga Community College,7055.0,38.39%,$10274,Suburb
287600.0,Orange County Community College,4900.0,43.36%,$11824,Suburb
2104300.0,Otsego Area BOCES-Practical Nursing Program,37.0,86.49%,PrivacySuppressed,Rural
279100.0,Pace University,8456.0,51.59%,$25161,Urban
279500.0,Paul Smiths College of Arts and Science,767.0,82.26%,$21500,Rural
818900.0,Continental School of Beauty Culture-West Seneca,117.0,60.1%,$9500,Suburb
1235800.0,Plaza College,811.0,80.06%,$14842,Urban
2169100.0,Davis College,181.0,38.81%,$17018,Suburb
279800.0,Pratt Institute-Main,3602.0,43.86%,$26000,Urban
397600.0,Rabbinical Academy Mesivta Rabbi Chaim Berlin,151.0,0.0%,PrivacySuppressed,Urban
861400.0,Rabbinical College Bobover Yeshiva Bnei Zion,305.0,0.0%,PrivacySuppressed,Urban
1094300.0,Rabbinical College Beth Shraga,39.0,0.0%,PrivacySuppressed,Suburb
1037800.0,Rabbinical College of Long Island,143.0,0.0%,PrivacySuppressed,Suburb
397800.0,Rabbinical Seminary of America,263.0,0.0%,PrivacySuppressed,Urban
280300.0,Rensselaer Polytechnic Institute,6314.0,55.07%,$29000,Urban
280500.0,Roberts Wesleyan College,1297.0,12.77%,$22000,Suburb
280600.0,Rochester Institute of Technology,12858.0,61.69%,$28000,Suburb
289400.0,University of Rochester,6320.0,45.44%,$23276,Urban
287700.0,Rockland Community College,5595.0,9.63%,$7500,Suburb
2173200.0,Empire Beauty School-Manhattan,481.0,62.11%,$9795,Urban
281000.0,The Sage Colleges,1275.0,80.87%,$23250,Urban
281700.0,St Bonaventure University,1592.0,66.53%,$27000,Town
282000.0,St Francis College,2267.0,50.88%,$25000,Urban
646700.0,St. Joseph's College of Nursing,298.0,76.17%,$12000,Urban
282900.0,St Lawrence University,2373.0,51.77%,$26786,Town
270500.0,The College of Saint Rose,2490.0,73.71%,$23250,Urban
283200.0,St. Thomas Aquinas College,1114.0,42.1%,$23000,Suburb
924800.0,Samaritan Hospital School of Nursing,144.0,61.97%,$15205,Urban
281300.0,Sarah Lawrence College,1355.0,33.73%,$14000,Suburb
678500.0,Schenectady County Community College,2940.0,26.83%,$11000,Urban
2505900.0,Sh'or Yoshuv Rabbinical College,130.0,0.0%,PrivacySuppressed,Suburb
281600.0,Siena College,3132.0,68.41%,$26899,Suburb
281400.0,Skidmore College,2659.0,29.51%,$19500,Suburb
282500.0,St. Joseph's College-New York,924.0,52.64%,$20012.5,Urban
646100.0,Saint Elizabeth College of Nursing,202.0,85.2%,$16000,Urban
282100.0,Saint John Fisher College,2724.0,73.07%,$23500,Suburb
947900.0,St Paul's School of Nursing-Staten Island,532.0,65.6%,$20000,Urban
282300.0,St John's University-New York,11756.0,42.16%,$25500,Urban
2074004.0,Branford Hall Career Institute-Bohemia Campus,265.0,67.96%,$9500,Suburb
287900.0,Sullivan County Community College,1010.0,24.35%,$10032,Rural
285400.0,SUNY College of Technology at Alfred,3665.0,88.19%,$15000,Town
285500.0,SUNY College of Technology at Canton,3067.0,72.04%,$20680,Town
285700.0,SUNY College of Technology at Delhi,3435.0,59.56%,$15250,Town
285600.0,SUNY College of Agriculture and Technology at Cobleskill,2270.0,67.91%,$17250,Town
285800.0,Farmingdale State College,9005.0,31.34%,$15888,Suburb
285900.0,SUNY Morrisville,2815.0,83.58%,$19192,Rural
283500.0,SUNY at Albany,13320.0,58.68%,$20500,Urban
283600.0,Binghamton University,13702.0,66.5%,$19500,Suburb
283700.0,University at Buffalo,20735.0,47.24%,$19500,Suburb
283800.0,Stony Brook University,17215.0,39.66%,$18960,Suburb
285100.0,SUNY College of Environmental Science and Forestry,1790.0,52.31%,$19200,Urban
1167800.0,SUNY Polytechnic Institute,2052.0,74.69%,$15094,Suburb
284100.0,SUNY College at Brockport,7134.0,69.63%,$19976.5,Town
284200.0,SUNY Buffalo State,8395.0,81.78%,$20500,Urban
284300.0,SUNY Cortland,6333.0,80.16%,$21500,Town
284400.0,SUNY at Fredonia,4366.0,71.76%,$25000,Town
284500.0,SUNY College at Geneseo,5522.0,72.78%,$21684,Town
284600.0,State University of New York at New Paltz,6616.0,72.28%,$18750,Suburb
284700.0,SUNY Oneonta,5923.0,79.13%,$21500,Town
284800.0,SUNY College at Oswego,7090.0,81.8%,$21502,Town
285000.0,SUNY College at Potsdam,3296.0,88.52%,$25500,Town
679100.0,SUNY at Purchase College,3968.0,73.21%,$21875,Suburb
710900.0,SUNY College at Old Westbury,4481.0,49.55%,$17000,Suburb
284900.0,SUNY College at Plattsburgh,5272.0,61.71%,$21500,Town
283900.0,SUNY Downstate Medical Center,225.0,67.75%,$12500,Urban
1028600.0,SUNY Empire State College,8622.0,31.44%,$23500,Suburb
285300.0,SUNY Maritime College,1633.0,70.15%,$24000,Urban
284000.0,Upstate Medical University,246.0,72.99%,$19750,Urban
2170000.0,Swedish Institute a College of Health Sciences,716.0,85.66%,$20708.5,Urban
288200.0,Syracuse University,14788.0,48.67%,$27000,Urban
1201100.0,Talmudical Seminary Oholei Torah,300.0,0.0%,PrivacySuppressed,Urban
2550600.0,Talmudical Institute of Upstate New York,9.0,0.0%,PrivacySuppressed,Urban
678800.0,Tompkins Cortland Community College,2264.0,47.8%,$12000,Town
2191600.0,Torah Temimah Talmudical Seminary,66.0,0.0%,PrivacySuppressed,Urban
1014200.0,Touro College,5670.0,25.07%,$14500,Urban
281200.0,Trocaire College,1279.0,75.52%,$20000,Urban
283400.0,Excelsior College,31039.0,9.9%,$10417,Urban
288000.0,Ulster County Community College,1981.0,13.91%,$8013.5,Rural
288900.0,Union College,2167.0,46.07%,$25828,Urban
1118900.0,United Talmudical Seminary,1944.0,0.0%,PrivacySuppressed,Urban
289200.0,United States Merchant Marine Academy,954.0,10.4%,$9441,Suburb
