Date,Year,Month,Day,Average Price,Total Volume,Type,Region
2016-03-27,2016,3,27,1.08,342762.0,conventional,Tampa
2016-03-20,2016,3,20,1.1,326332.0,conventional,Tampa
2016-03-13,2016,3,13,0.86,527218.0,conventional,Tampa
2016-03-06,2016,3,6,1.08,331997.0,conventional,Tampa
2016-02-28,2016,2,28,0.82,569349.0,conventional,Tampa
2016-02-21,2016,2,21,1.05,321996.0,conventional,Tampa
2016-02-14,2016,2,14,1.0,329879.0,conventional,Tampa
2016-02-07,2016,2,7,0.56,822549.0,conventional,Tampa
2016-01-31,2016,1,31,0.98,391267.0,conventional,Tampa
2016-01-24,2016,1,24,0.81,503528.0,conventional,Tampa
2016-01-17,2016,1,17,1.05,304269.0,conventional,Tampa
2016-01-10,2016,1,10,0.85,519360.0,conventional,Tampa
2016-01-03,2016,1,3,1.07,375549.0,conventional,Tampa
2016-12-25,2016,12,25,1.0,30287854.0,conventional,TotalUS
2016-12-18,2016,12,18,0.96,29583883.0,conventional,TotalUS
2016-12-11,2016,12,11,0.98,30093541.0,conventional,TotalUS
2016-12-04,2016,12,4,1.0,31621222.0,conventional,TotalUS
2016-11-27,2016,11,27,1.21,22923063.0,conventional,TotalUS
2016-11-20,2016,11,20,1.27,24989703.0,conventional,TotalUS
2016-11-13,2016,11,13,1.36,24075126.0,conventional,TotalUS
2016-11-06,2016,11,6,1.44,22534698.0,conventional,TotalUS
2016-10-30,2016,10,30,1.43,21009730.0,conventional,TotalUS
2016-10-23,2016,10,23,1.34,24753514.0,conventional,TotalUS
2016-10-16,2016,10,16,1.3,27707047.0,conventional,TotalUS
2016-10-09,2016,10,9,1.27,28857582.0,conventional,TotalUS
2016-10-02,2016,10,2,1.23,29615008.0,conventional,TotalUS
2016-09-25,2016,9,25,1.22,30305113.0,conventional,TotalUS
2016-09-18,2016,9,18,1.15,31346091.0,conventional,TotalUS
2016-09-11,2016,9,11,1.08,34126731.0,conventional,TotalUS
2016-09-04,2016,9,4,1.04,37130689.0,conventional,TotalUS
2016-08-28,2016,8,28,1.09,33993931.0,conventional,TotalUS
2016-08-21,2016,8,21,1.1,33592098.0,conventional,TotalUS
2016-08-14,2016,8,14,1.12,34386177.0,conventional,TotalUS
2016-08-07,2016,8,7,1.15,33819909.0,conventional,TotalUS
2016-07-31,2016,7,31,1.23,31201590.0,conventional,TotalUS
2016-07-24,2016,7,24,1.2,32339377.0,conventional,TotalUS
2016-07-17,2016,7,17,1.15,32656124.0,conventional,TotalUS
2016-07-10,2016,7,10,1.1,35567568.0,conventional,TotalUS
2016-07-03,2016,7,3,1.06,39993186.0,conventional,TotalUS
2016-06-26,2016,6,26,1.04,36617024.0,conventional,TotalUS
2016-06-19,2016,6,19,1.02,38489936.0,conventional,TotalUS
2016-06-12,2016,6,12,1.04,35580820.0,conventional,TotalUS
2016-06-05,2016,6,5,0.97,40231260.0,conventional,TotalUS
2016-05-29,2016,5,29,0.94,40019075.0,conventional,TotalUS
2016-05-22,2016,5,22,0.93,36958036.0,conventional,TotalUS
2016-05-15,2016,5,15,0.89,39914997.0,conventional,TotalUS
2016-05-08,2016,5,8,0.82,46324530.0,conventional,TotalUS
2016-05-01,2016,5,1,0.84,42867609.0,conventional,TotalUS
2016-04-24,2016,4,24,0.87,39607695.0,conventional,TotalUS
2016-04-17,2016,4,17,0.9,37467885.0,conventional,TotalUS
2016-04-10,2016,4,10,0.9,36584029.0,conventional,TotalUS
2016-04-03,2016,4,3,0.94,33668451.0,conventional,TotalUS
2016-03-27,2016,3,27,0.94,35930196.0,conventional,TotalUS
2016-03-20,2016,3,20,0.93,36335484.0,conventional,TotalUS
2016-03-13,2016,3,13,0.93,36374516.0,conventional,TotalUS
2016-03-06,2016,3,6,0.95,35064506.0,conventional,TotalUS
2016-02-28,2016,2,28,0.91,36801818.0,conventional,TotalUS
2016-02-21,2016,2,21,0.94,32804733.0,conventional,TotalUS
2016-02-14,2016,2,14,0.88,36476442.0,conventional,TotalUS
2016-02-07,2016,2,7,0.76,52288698.0,conventional,TotalUS
2016-01-31,2016,1,31,0.93,34721250.0,conventional,TotalUS
2016-01-24,2016,1,24,0.95,32787079.0,conventional,TotalUS
2016-01-17,2016,1,17,0.94,34426342.0,conventional,TotalUS
2016-01-10,2016,1,10,0.93,35264336.0,conventional,TotalUS
2016-01-03,2016,1,3,0.86,38142088.0,conventional,TotalUS
2016-12-25,2016,12,25,0.92,5720080.0,conventional,West
2016-12-18,2016,12,18,0.88,5618429.0,conventional,West
2016-12-11,2016,12,11,0.84,6648834.0,conventional,West
2016-12-04,2016,12,4,0.93,5919532.0,conventional,West
2016-11-27,2016,11,27,1.09,4187551.0,conventional,West
2016-11-20,2016,11,20,1.1,4944374.0,conventional,West
2016-11-13,2016,11,13,1.18,4864100.0,conventional,West
2016-11-06,2016,11,6,1.26,4245702.0,conventional,West
2016-10-30,2016,10,30,1.26,3852440.0,conventional,West
2016-10-23,2016,10,23,1.17,4760018.0,conventional,West
2016-10-16,2016,10,16,1.15,5308225.0,conventional,West
2016-10-09,2016,10,9,1.13,5374797.0,conventional,West
2016-10-02,2016,10,2,1.03,6079587.0,conventional,West
2016-09-25,2016,9,25,1.08,5338133.0,conventional,West
2016-09-18,2016,9,18,1.04,5474122.0,conventional,West
2016-09-11,2016,9,11,0.96,6097780.0,conventional,West
2016-09-04,2016,9,4,0.92,6676702.0,conventional,West
2016-08-28,2016,8,28,0.96,6114188.0,conventional,West
2016-08-21,2016,8,21,0.93,6290165.0,conventional,West
2016-08-14,2016,8,14,1.0,6127060.0,conventional,West
2016-08-07,2016,8,7,0.95,6596769.0,conventional,West
2016-07-31,2016,7,31,1.1,5463800.0,conventional,West
2016-07-24,2016,7,24,1.08,5556043.0,conventional,West
2016-07-17,2016,7,17,1.02,5787378.0,conventional,West
2016-07-10,2016,7,10,1.01,6487363.0,conventional,West
2016-07-03,2016,7,3,0.97,6817643.0,conventional,West
2016-06-26,2016,6,26,0.87,6862241.0,conventional,West
2016-06-19,2016,6,19,0.86,6964846.0,conventional,West
2016-06-12,2016,6,12,0.92,6216040.0,conventional,West
2016-06-05,2016,6,5,0.82,7637424.0,conventional,West
2016-05-29,2016,5,29,0.79,7568132.0,conventional,West
2016-05-22,2016,5,22,0.83,6642112.0,conventional,West
2016-05-15,2016,5,15,0.77,7486622.0,conventional,West
2016-05-08,2016,5,8,0.75,8706859.0,conventional,West
2016-05-01,2016,5,1,0.79,7158301.0,conventional,West
2016-04-24,2016,4,24,0.78,6746175.0,conventional,West
2016-04-17,2016,4,17,0.77,7592474.0,conventional,West
2016-04-10,2016,4,10,0.79,7275843.0,conventional,West
2016-04-03,2016,4,3,0.79,6645739.0,conventional,West
2016-03-27,2016,3,27,0.78,7081399.0,conventional,West
2016-03-20,2016,3,20,0.78,6938295.0,conventional,West
2016-03-13,2016,3,13,0.81,6725483.0,conventional,West
2016-03-06,2016,3,6,0.8,6903293.0,conventional,West
2016-02-28,2016,2,28,0.78,7193897.0,conventional,West
2016-02-21,2016,2,21,0.77,7047624.0,conventional,West
2016-02-14,2016,2,14,0.78,6774726.0,conventional,West
2016-02-07,2016,2,7,0.69,9718439.0,conventional,West
2016-01-31,2016,1,31,0.85,6331954.0,conventional,West
2016-01-24,2016,1,24,0.78,6118107.0,conventional,West
2016-01-17,2016,1,17,0.81,7221572.0,conventional,West
2016-01-10,2016,1,10,0.77,7438253.0,conventional,West
2016-01-03,2016,1,3,0.73,7707712.0,conventional,West
2016-12-25,2016,12,25,0.73,867993.0,conventional,WestTexNewMexico
2016-12-18,2016,12,18,0.76,790790.0,conventional,WestTexNewMexico
2016-12-11,2016,12,11,0.79,776454.0,conventional,WestTexNewMexico
2016-12-04,2016,12,4,0.85,699172.0,conventional,WestTexNewMexico
2016-11-27,2016,11,27,0.8,674185.0,conventional,WestTexNewMexico
2016-11-20,2016,11,20,0.99,670051.0,conventional,WestTexNewMexico
2016-11-13,2016,11,13,0.96,690821.0,conventional,WestTexNewMexico
2016-11-06,2016,11,6,0.99,643631.0,conventional,WestTexNewMexico
2016-10-30,2016,10,30,1.11,474481.0,conventional,WestTexNewMexico
2016-10-23,2016,10,23,1.0,620389.0,conventional,WestTexNewMexico
2016-10-16,2016,10,16,0.87,902725.0,conventional,WestTexNewMexico
2016-10-09,2016,10,9,1.05,732830.0,conventional,WestTexNewMexico
2016-10-02,2016,10,2,1.14,605034.0,conventional,WestTexNewMexico
2016-09-25,2016,9,25,1.07,598623.0,conventional,WestTexNewMexico
2016-09-18,2016,9,18,0.95,749931.0,conventional,WestTexNewMexico
2016-09-11,2016,9,11,0.73,1012039.0,conventional,WestTexNewMexico
2016-09-04,2016,9,4,0.88,863039.0,conventional,WestTexNewMexico
2016-08-28,2016,8,28,0.93,789224.0,conventional,WestTexNewMexico
2016-08-21,2016,8,21,0.92,808013.0,conventional,WestTexNewMexico
2016-08-14,2016,8,14,0.93,798987.0,conventional,WestTexNewMexico
2016-08-07,2016,8,7,0.95,816529.0,conventional,WestTexNewMexico
2016-07-31,2016,7,31,1.06,708243.0,conventional,WestTexNewMexico
2016-07-24,2016,7,24,1.03,797994.0,conventional,WestTexNewMexico
2016-07-17,2016,7,17,0.95,802834.0,conventional,WestTexNewMexico
2016-07-10,2016,7,10,0.87,979054.0,conventional,WestTexNewMexico
2016-07-03,2016,7,3,0.86,1026318.0,conventional,WestTexNewMexico
2016-06-26,2016,6,26,0.8,1028846.0,conventional,WestTexNewMexico
2016-06-19,2016,6,19,0.79,1048148.0,conventional,WestTexNewMexico
2016-06-12,2016,6,12,0.82,916959.0,conventional,WestTexNewMexico
2016-06-05,2016,6,5,0.75,1030393.0,conventional,WestTexNewMexico
2016-05-29,2016,5,29,0.77,985834.0,conventional,WestTexNewMexico
2016-05-22,2016,5,22,0.8,857842.0,conventional,WestTexNewMexico
2016-05-15,2016,5,15,0.7,901217.0,conventional,WestTexNewMexico
2016-05-08,2016,5,8,0.74,1052940.0,conventional,WestTexNewMexico
2016-05-01,2016,5,1,0.73,926206.0,conventional,WestTexNewMexico
2016-04-24,2016,4,24,0.77,859293.0,conventional,WestTexNewMexico
2016-04-17,2016,4,17,0.73,944338.0,conventional,WestTexNewMexico
2016-04-10,2016,4,10,0.77,897756.0,conventional,WestTexNewMexico
2016-04-03,2016,4,3,0.73,776233.0,conventional,WestTexNewMexico
2016-03-27,2016,3,27,0.71,936601.0,conventional,WestTexNewMexico
2016-03-20,2016,3,20,0.7,932377.0,conventional,WestTexNewMexico
2016-03-13,2016,3,13,0.72,886198.0,conventional,WestTexNewMexico
2016-03-06,2016,3,6,0.77,814615.0,conventional,WestTexNewMexico
2016-02-28,2016,2,28,0.73,824073.0,conventional,WestTexNewMexico
2016-02-21,2016,2,21,0.7,840913.0,conventional,WestTexNewMexico
2016-02-14,2016,2,14,0.7,963047.0,conventional,WestTexNewMexico
2016-02-07,2016,2,7,0.68,1198680.0,conventional,WestTexNewMexico
2016-01-31,2016,1,31,0.79,788832.0,conventional,WestTexNewMexico
2016-01-24,2016,1,24,1.12,296403.0,conventional,WestTexNewMexico
2016-01-17,2016,1,17,0.83,712937.0,conventional,WestTexNewMexico
2016-01-10,2016,1,10,0.74,781037.0,conventional,WestTexNewMexico
2016-01-03,2016,1,3,0.76,761761.0,conventional,WestTexNewMexico
2017-12-31,2017,12,31,1.47,113514.0,conventional,Albany
2017-12-24,2017,12,24,1.45,77039.0,conventional,Albany
2017-12-17,2017,12,17,1.43,70678.0,conventional,Albany
2017-12-10,2017,12,10,1.29,92326.0,conventional,Albany
2017-12-03,2017,12,3,1.39,139970.0,conventional,Albany
2017-11-26,2017,11,26,1.5,62977.0,conventional,Albany
2017-11-19,2017,11,19,1.65,97273.0,conventional,Albany
2017-11-12,2017,11,12,1.26,113586.0,conventional,Albany
2017-11-05,2017,11,5,1.62,71077.0,conventional,Albany
2017-10-29,2017,10,29,1.67,69432.0,conventional,Albany
2017-10-22,2017,10,22,1.56,69704.0,conventional,Albany
2017-10-15,2017,10,15,1.65,73575.0,conventional,Albany
2017-10-08,2017,10,8,1.78,55369.0,conventional,Albany
2017-10-01,2017,10,1,1.69,71205.0,conventional,Albany
2017-09-24,2017,9,24,1.64,68540.0,conventional,Albany
2017-09-17,2017,9,17,1.41,80109.0,conventional,Albany
2017-09-10,2017,9,10,1.78,99646.0,conventional,Albany
2017-09-03,2017,9,3,1.76,74298.0,conventional,Albany
2017-08-27,2017,8,27,1.61,75472.0,conventional,Albany
2017-08-20,2017,8,20,1.61,74620.0,conventional,Albany
2017-08-13,2017,8,13,1.52,133070.0,conventional,Albany
2017-08-06,2017,8,6,1.53,92938.0,conventional,Albany
2017-07-30,2017,7,30,1.61,83600.0,conventional,Albany
2017-07-23,2017,7,23,1.49,84417.0,conventional,Albany
2017-07-16,2017,7,16,1.39,102462.0,conventional,Albany
2017-07-09,2017,7,9,1.52,101331.0,conventional,Albany
2017-07-02,2017,7,2,1.56,98282.0,conventional,Albany
2017-06-25,2017,6,25,1.53,89303.0,conventional,Albany
2017-06-18,2017,6,18,1.58,97079.0,conventional,Albany
2017-06-11,2017,6,11,1.65,91949.0,conventional,Albany
2017-06-04,2017,6,4,1.7,84843.0,conventional,Albany
2017-05-28,2017,5,28,1.8,121869.0,conventional,Albany
2017-05-21,2017,5,21,1.38,100257.0,conventional,Albany
2017-05-14,2017,5,14,1.77,96751.0,conventional,Albany
2017-05-07,2017,5,7,1.47,127193.0,conventional,Albany
2017-04-30,2017,4,30,1.13,124926.0,conventional,Albany
2017-04-23,2017,4,23,1.34,89327.0,conventional,Albany
2017-04-16,2017,4,16,1.62,90487.0,conventional,Albany
2017-04-09,2017,4,9,1.54,105436.0,conventional,Albany
2017-04-02,2017,4,2,1.62,92621.0,conventional,Albany
2017-03-26,2017,3,26,1.16,122952.0,conventional,Albany
2017-03-19,2017,3,19,1.6,92775.0,conventional,Albany
2017-03-12,2017,3,12,1.54,95713.0,conventional,Albany
2017-03-05,2017,3,5,1.18,107354.0,conventional,Albany
2017-02-26,2017,2,26,1.4,88371.0,conventional,Albany
2017-02-19,2017,2,19,1.67,95475.0,conventional,Albany
2017-02-12,2017,2,12,1.42,97216.0,conventional,Albany
2017-02-05,2017,2,5,1.49,183549.0,conventional,Albany
2017-01-29,2017,1,29,1.31,95425.0,conventional,Albany
2017-01-22,2017,1,22,1.59,128679.0,conventional,Albany
2017-01-15,2017,1,15,1.55,88526.0,conventional,Albany
2017-01-08,2017,1,8,1.55,91728.0,conventional,Albany
2017-01-01,2017,1,1,1.47,129948.0,conventional,Albany
2017-12-31,2017,12,31,0.95,649353.0,conventional,Atlanta
2017-12-24,2017,12,24,1.11,444782.0,conventional,Atlanta
2017-12-17,2017,12,17,1.0,484327.0,conventional,Atlanta
2017-12-10,2017,12,10,0.99,543619.0,conventional,Atlanta
2017-12-03,2017,12,3,1.07,504933.0,conventional,Atlanta
2017-11-26,2017,11,26,1.12,412213.0,conventional,Atlanta
2017-11-19,2017,11,19,1.13,453755.0,conventional,Atlanta
2017-11-12,2017,11,12,1.11,518209.0,conventional,Atlanta
2017-11-05,2017,11,5,1.08,567573.0,conventional,Atlanta
2017-10-29,2017,10,29,1.28,493921.0,conventional,Atlanta
2017-10-22,2017,10,22,1.49,406009.0,conventional,Atlanta
2017-10-15,2017,10,15,1.64,406111.0,conventional,Atlanta
2017-10-08,2017,10,8,1.6,411520.0,conventional,Atlanta
2017-10-01,2017,10,1,1.55,421235.0,conventional,Atlanta
2017-09-24,2017,9,24,1.5,403780.0,conventional,Atlanta
2017-09-17,2017,9,17,1.59,392935.0,conventional,Atlanta
2017-09-10,2017,9,10,1.54,466989.0,conventional,Atlanta
2017-09-03,2017,9,3,1.53,433455.0,conventional,Atlanta
2017-08-27,2017,8,27,1.49,458036.0,conventional,Atlanta
2017-08-20,2017,8,20,1.43,475922.0,conventional,Atlanta
2017-08-13,2017,8,13,1.37,534059.0,conventional,Atlanta
2017-08-06,2017,8,6,1.36,518140.0,conventional,Atlanta
2017-07-30,2017,7,30,1.34,472013.0,conventional,Atlanta
2017-07-23,2017,7,23,1.24,518683.0,conventional,Atlanta
2017-07-16,2017,7,16,1.2,582069.0,conventional,Atlanta
2017-07-09,2017,7,9,1.19,507338.0,conventional,Atlanta
2017-07-02,2017,7,2,1.16,528298.0,conventional,Atlanta
2017-06-25,2017,6,25,1.12,501274.0,conventional,Atlanta
2017-06-18,2017,6,18,1.2,492836.0,conventional,Atlanta
2017-06-11,2017,6,11,1.13,572839.0,conventional,Atlanta
2017-06-04,2017,6,4,1.08,710039.0,conventional,Atlanta
2017-05-28,2017,5,28,1.23,523994.0,conventional,Atlanta
2017-05-21,2017,5,21,1.2,526840.0,conventional,Atlanta
2017-05-14,2017,5,14,1.18,568924.0,conventional,Atlanta
2017-05-07,2017,5,7,1.1,726727.0,conventional,Atlanta
2017-04-30,2017,4,30,1.17,595540.0,conventional,Atlanta
2017-04-23,2017,4,23,1.21,530031.0,conventional,Atlanta
2017-04-16,2017,4,16,1.15,543228.0,conventional,Atlanta
2017-04-09,2017,4,9,1.23,465350.0,conventional,Atlanta
2017-04-02,2017,4,2,1.26,481934.0,conventional,Atlanta
2017-03-26,2017,3,26,1.32,443515.0,conventional,Atlanta
2017-03-19,2017,3,19,1.25,460991.0,conventional,Atlanta
2017-03-12,2017,3,12,1.21,469278.0,conventional,Atlanta
2017-03-05,2017,3,5,1.08,511363.0,conventional,Atlanta
2017-02-26,2017,2,26,0.85,631508.0,conventional,Atlanta
2017-02-19,2017,2,19,0.86,563019.0,conventional,Atlanta
2017-02-12,2017,2,12,0.79,666871.0,conventional,Atlanta
2017-02-05,2017,2,5,0.83,888095.0,conventional,Atlanta
2017-01-29,2017,1,29,0.95,627696.0,conventional,Atlanta
2017-01-22,2017,1,22,0.84,755472.0,conventional,Atlanta
2017-01-15,2017,1,15,0.99,557378.0,conventional,Atlanta
2017-01-08,2017,1,8,0.98,601546.0,conventional,Atlanta
2017-01-01,2017,1,1,0.93,547566.0,conventional,Atlanta
2017-12-31,2017,12,31,1.15,849488.0,conventional,BaltimoreWashington
2017-12-24,2017,12,24,1.41,624269.0,conventional,BaltimoreWashington
2017-12-17,2017,12,17,1.44,628735.0,conventional,BaltimoreWashington
2017-12-10,2017,12,10,1.13,940851.0,conventional,BaltimoreWashington
2017-12-03,2017,12,3,1.43,658939.0,conventional,BaltimoreWashington
2017-11-26,2017,11,26,1.43,629719.0,conventional,BaltimoreWashington
2017-11-19,2017,11,19,1.45,644740.0,conventional,BaltimoreWashington
2017-11-12,2017,11,12,1.49,658693.0,conventional,BaltimoreWashington
2017-11-05,2017,11,5,1.41,736468.0,conventional,BaltimoreWashington
2017-10-29,2017,10,29,1.55,682237.0,conventional,BaltimoreWashington
2017-10-22,2017,10,22,1.6,672067.0,conventional,BaltimoreWashington
2017-10-15,2017,10,15,1.66,667770.0,conventional,BaltimoreWashington
2017-10-08,2017,10,8,1.71,598837.0,conventional,BaltimoreWashington
2017-10-01,2017,10,1,1.59,705452.0,conventional,BaltimoreWashington
2017-09-24,2017,9,24,1.59,676499.0,conventional,BaltimoreWashington
2017-09-17,2017,9,17,1.58,664502.0,conventional,BaltimoreWashington
2017-09-10,2017,9,10,1.57,660104.0,conventional,BaltimoreWashington
2017-09-03,2017,9,3,1.62,671505.0,conventional,BaltimoreWashington
2017-08-27,2017,8,27,1.66,653599.0,conventional,BaltimoreWashington
2017-08-20,2017,8,20,1.57,691636.0,conventional,BaltimoreWashington
2017-08-13,2017,8,13,1.48,697321.0,conventional,BaltimoreWashington
2017-08-06,2017,8,6,1.47,695849.0,conventional,BaltimoreWashington
2017-07-30,2017,7,30,1.47,655426.0,conventional,BaltimoreWashington
2017-07-23,2017,7,23,1.48,692873.0,conventional,BaltimoreWashington
2017-07-16,2017,7,16,1.48,670476.0,conventional,BaltimoreWashington
2017-07-09,2017,7,9,1.64,701870.0,conventional,BaltimoreWashington
2017-07-02,2017,7,2,1.6,672614.0,conventional,BaltimoreWashington
2017-06-25,2017,6,25,1.65,693972.0,conventional,BaltimoreWashington
2017-06-18,2017,6,18,1.67,713471.0,conventional,BaltimoreWashington
2017-06-11,2017,6,11,1.65,744159.0,conventional,BaltimoreWashington
2017-06-04,2017,6,4,1.8,757910.0,conventional,BaltimoreWashington
2017-05-28,2017,5,28,1.75,779184.0,conventional,BaltimoreWashington
2017-05-21,2017,5,21,1.67,750140.0,conventional,BaltimoreWashington
2017-05-14,2017,5,14,1.59,731953.0,conventional,BaltimoreWashington
2017-05-07,2017,5,7,1.37,1097981.0,conventional,BaltimoreWashington
2017-04-30,2017,4,30,1.69,761925.0,conventional,BaltimoreWashington
2017-04-23,2017,4,23,1.67,749187.0,conventional,BaltimoreWashington
2017-04-16,2017,4,16,1.7,717940.0,conventional,BaltimoreWashington
2017-04-09,2017,4,9,1.64,738255.0,conventional,BaltimoreWashington
2017-04-02,2017,4,2,1.5,800802.0,conventional,BaltimoreWashington
2017-03-26,2017,3,26,1.6,739376.0,conventional,BaltimoreWashington
2017-03-19,2017,3,19,1.58,738957.0,conventional,BaltimoreWashington
2017-03-12,2017,3,12,1.6,763784.0,conventional,BaltimoreWashington
2017-03-05,2017,3,5,1.33,880326.0,conventional,BaltimoreWashington
2017-02-26,2017,2,26,1.48,814377.0,conventional,BaltimoreWashington
2017-02-19,2017,2,19,1.38,721257.0,conventional,BaltimoreWashington
2017-02-12,2017,2,12,1.24,925575.0,conventional,BaltimoreWashington
2017-02-05,2017,2,5,1.09,1170445.0,conventional,BaltimoreWashington
2017-01-29,2017,1,29,1.46,781539.0,conventional,BaltimoreWashington
2017-01-22,2017,1,22,1.42,826942.0,conventional,BaltimoreWashington
2017-01-15,2017,1,15,1.48,749511.0,conventional,BaltimoreWashington
2017-01-08,2017,1,8,1.14,1029280.0,conventional,BaltimoreWashington
2017-01-01,2017,1,1,1.47,631761.0,conventional,BaltimoreWashington
2017-12-31,2017,12,31,1.13,79647.0,conventional,Boise
2017-12-24,2017,12,24,1.18,71004.0,conventional,Boise
2017-12-17,2017,12,17,1.29,65090.0,conventional,Boise
2017-12-10,2017,12,10,1.08,85496.0,conventional,Boise
2017-12-03,2017,12,3,1.14,86646.0,conventional,Boise
2017-11-26,2017,11,26,1.44,54681.0,conventional,Boise
2017-11-19,2017,11,19,1.42,60602.0,conventional,Boise
2017-11-12,2017,11,12,1.23,81827.0,conventional,Boise
2017-11-05,2017,11,5,1.21,81105.0,conventional,Boise
2017-10-29,2017,10,29,1.44,68521.0,conventional,Boise
2017-10-22,2017,10,22,1.43,83843.0,conventional,Boise
2017-10-15,2017,10,15,1.83,58062.0,conventional,Boise
2017-10-08,2017,10,8,1.89,56087.0,conventional,Boise
2017-10-01,2017,10,1,1.8,58603.0,conventional,Boise
2017-09-24,2017,9,24,1.78,56672.0,conventional,Boise
2017-09-17,2017,9,17,1.73,65336.0,conventional,Boise
2017-09-10,2017,9,10,1.76,66479.0,conventional,Boise
2017-09-03,2017,9,3,1.68,64355.0,conventional,Boise
2017-08-27,2017,8,27,1.3,93804.0,conventional,Boise
2017-08-20,2017,8,20,1.37,88031.0,conventional,Boise
2017-08-13,2017,8,13,1.51,70717.0,conventional,Boise
2017-08-06,2017,8,6,1.54,73710.0,conventional,Boise
2017-07-30,2017,7,30,1.54,72021.0,conventional,Boise
2017-07-23,2017,7,23,1.51,70784.0,conventional,Boise
2017-07-16,2017,7,16,1.49,72245.0,conventional,Boise
2017-07-09,2017,7,9,0.98,125786.0,conventional,Boise
2017-07-02,2017,7,2,1.17,97408.0,conventional,Boise
